word,sum,min,max
batch,58.31465934748622,3.1596118552247794,16.85418754272981
glory,940.5662016926535,47.47005115245919,334.9188566538266
opinion,2540.786856422338,123.15926952095684,878.8234688746636
fermentation,29.000087581177205,2.3193836067976803,11.284328054374212
contemplate,365.3784775027813,32.00749377380799,110.9249447744985
stimulus,149.91110477067787,16.362275678842607,29.84443062981144
madness,240.60199055768618,20.719826887392614,86.66363945759396
intellect,344.5442189237506,11.519605247095146,126.83584733116615
poignant,42.04068219072163,3.344654990476095,8.846238747363158
elevate,207.33825126638132,12.636152025921847,74.02519203669482
roughness,24.285505239396617,2.0065164886580327,6.540658648042141
carnival,63.398939154212215,4.852261063380911,15.03678621620839
unprepared,56.31868210331828,7.107419851391103,13.428350384705313
reverse,392.01666550384397,50.040223847584265,74.92793828104476
